stone_id,mean_std_per_class,std_CaOx,std_CHP,std_UA,std_MAP,std_CYS,std_OTH
S121,0.05102139417222382,0.03743835590136082,0.11089874411964254,0.01690462323703861,0.006340260485169071,0.13430504932465767,0.00024133196547428918
S122,0.053359655944786526,0.016297173328008178,0.05244930809210304,0.02132327729147455,0.06966757385482089,0.16006730953933448,0.0003532935629780267
S124,0.02829587271186294,0.006773222993278486,0.04631829812257185,0.006090015210157829,0.07318291746317962,0.03396786196129865,0.003442920520691216
S125,0.05195858998042995,0.024060377602008343,0.12306096728484638,0.0069947576724474015,0.13927151569889085,0.013688528401371244,0.004675393223015548
S127,0.1713444480875956,0.3035653078855376,0.14508951998369474,0.09757433042921297,0.004806076692174441,0.45653598375204546,0.020495469782908362
S129,0.01691665620150693,0.01376705697482099,0.009549305047022708,0.005394832530953997,0.021519871978686565,0.04868586208840807,0.00258300858914925
S13,0.07225146858353712,0.10798925965511777,0.1115408192926334,0.10434522538217028,0.0004950844657933166,0.06489381695879991,0.044244605746708014
S130,0.0798783750466451,0.08104959393396992,0.13588375033730804,0.006912412169408095,0.010773667179924028,0.23311922139663227,0.01153160526262824
S132,0.055569762412832534,0.09641275261973374,0.0674674695669012,0.023288957390790583,0.017542756600709888,0.06669212417407702,0.06201451412478278
S135,0.05693138769743631,0.10432231304621349,0.04178558594113091,0.06540437832390379,0.002755053510867176,0.09189376947011758,0.035427225892384936
S136,0.08883273048469846,0.25977028036228206,0.04087026096102998,0.2297803628848203,0.0008542642354597504,0.0011266250826659776,0.0005945893819326512
S137,0.06766212539915274,0.17625476319617928,0.08469982231129197,0.042064848576425166,0.001857821302273696,0.08195971846178625,0.019135778546960084
S138,0.041187339965785864,0.05177493120343979,0.050950908436432754,0.08614863943947994,0.008550565025060325,0.04716471193223798,0.002534283758064391
S139,0.1984110226143442,0.5147213902439026,0.1715462925259576,0.014100255242851455,0.007908854684639262,0.48206018966640685,0.0001291533223075186
S14,0.10080423468980282,0.2961129412757308,0.22902029008921973,0.005841854791357493,0.06622144816978966,0.0029352581144930605,0.004693615698226228
