stone_id,mean_std_per_class,std_CaOx,std_CaP,std_UA,std_MAP,std_CYS
S377,0.02193072184821569,0.0522884321474583,0.0054232281686584505,0.022240118981012538,0.017073909584241268,0.012627920359707893
S378,0.014558810480164414,0.028906860070565935,0.014696646988419973,0.007482325726173928,0.008499429292255882,0.013208790323406354
S379,0.0060631481749225235,0.005056168342756004,0.012956421716687252,0.005403104303938896,0.0030699457994029697,0.003830100711827491
S38,0.02869571167833166,0.05206829269995096,0.05913697844159681,0.0028963281583047817,0.0055626757271469455,0.023814283364658802
S380,0.013694571980679679,0.024296141689804804,0.009490059214210157,0.01333311265808593,0.010792634974419625,0.01056091136687788
S381,0.015113950260112688,0.033374854445734514,0.025810445698151968,0.004972607757955154,0.0031282552086128192,0.008283588190108977
S382,0.01833620761781203,0.02839807200103723,0.019876026087526158,0.024167235807093145,0.008313130977548402,0.010926573215855221
S383,0.020635150474480158,0.05073328612657362,0.015748516341190223,0.008627377195717122,0.017326664855197887,0.01073990785372194
S384,0.013514303362413493,0.018585329806425157,0.020345940748032296,0.006143696720626495,0.005294740422389922,0.017201809114593604
S385,0.011961265386295125,0.02298395946724634,0.009097589842773724,0.014770877560374325,0.006314568251234541,0.006639331809846698
S386,0.021104415075550862,0.04907373633403814,0.019313290998827125,0.013133938441139626,0.012968623379096605,0.011032486224652818
S388,0.012577302295128396,0.02381115259999046,0.007566906353468123,0.013135656969495483,0.0064476529245123555,0.011925142628175558
S389,0.026606320465204215,0.055955148924299224,0.014721215135331504,0.019395513071437883,0.015470385820289425,0.02748933937466304
S39,0.02147702075460506,0.025823835209404785,0.043932855824387274,0.014216792861731413,0.012947737539500166,0.01046388233800165
S390,0.017738755986194503,0.02233128879039822,0.017236782659614078,0.015354958641598315,0.0034393273824811915,0.030331422456880718
S391,0.025926957829364484,0.0569679765204384,0.03661856318533068,0.007787735116852676,0.004636765705978143,0.02362374861822253
S392,0.012725666946413966,0.005532117615062262,0.02597144842473554,0.01637519830006984,0.004795839479390602,0.010953730912811595
S393,0.0344936435955588,0.08304245449746571,0.023697873667811967,0.04331121720012715,0.015323514665958021,0.007093157946431149
S394,0.01922413166943194,0.04498642734469564,0.021690542240659357,0.004874804951001682,0.00997322062373698,0.014595663187066043
S396,0.016509460414819363,0.0036030377340201614,0.033358822453863436,0.008989896881823521,0.004905877337931586,0.03168966766645811
S397,0.01176916802171489,0.022117541836270262,0.020433931578105125,0.002815099050497369,0.006354636744478084,0.007124630899223602
S398,0.016027872454235172,0.02655912178288878,0.027001699159388114,0.008002958790981117,0.00935873371247991,0.009216848825437957
S399,0.01442283964357205,0.016914017740017648,0.01935469974843426,0.01506006350525499,0.003630956673059887,0.017154460551093452
S4,0.0166606200767926,0.03610090385308537,0.024665760756263064,0.006241498028142176,0.0009779605876310464,0.015316977158841357
S40,0.020770394752635302,0.026178576199838266,0.03388984339876343,0.004536997961620195,0.009402491712739587,0.02984406449021503
S400,0.01357653622723241,0.01652368659196675,0.02201691176036644,0.006767567426320461,0.009436973225931929,0.013137542131576481
S403,0.013031314502184371,0.02118823647610075,0.01298133214334947,0.0161809495155781,0.0031792517970892133,0.011626802578804322
S404,0.011834744135481115,0.013922321498524334,0.014382734099683927,0.013507794735597543,0.004002470044270771,0.013358400299328999
S405,0.010817934651575354,0.02530622362260252,0.009171141076381607,0.010625068379247003,0.005896526909725004,0.0030907132699206363
S407,0.016980927137319985,0.024014835678298114,0.029340645648676392,0.008754094522596059,0.010406751201648258,0.012388308635381103
S408,0.014893930125761484,0.00973094225808756,0.011801362177656073,0.01818335834667194,0.006459929481652657,0.02829405836473918
S409,0.009602660670613359,0.006679294486141703,0.01504208037159741,0.012672412033559543,0.002296159522483563,0.011323356939284575
S41,0.013707107589208473,0.02660178230546253,0.022974526375764057,0.011694486197848549,0.004529785798793343,0.002734957268173888
S411,0.014850096663305565,0.02624117225291416,0.03402238194770157,0.00024712876934806366,0.0021760652049474818,0.011563735141616538
S412,0.015513394491282112,0.02290888221832753,0.021210738379123625,0.009797774015566047,0.008377623759109857,0.015271954084283498
S413,0.012967179463228817,0.02888928249821436,0.017352273227104923,0.006829357873482971,0.0030343074129267327,0.008730676304415095
S414,0.011932869523475189,0.014011530540744187,0.01813725180188841,0.005248749282374819,0.00955429175542946,0.012712524236939067
S415,0.014906631695339827,0.024246277077870002,0.021326880192299447,0.002353034772959329,0.010033000124686567,0.016573966308883803
S42,0.01995415460384774,0.04892331918606407,0.019970635415850424,0.00643356563688832,0.0033924838933708738,0.021050768887065006
S43,0.006635138562440047,0.002670103940872405,0.014425742796322963,0.0028804028264678926,0.002533857536491251,0.010665585712045726
S44,0.019027960457594483,0.039065567767014156,0.018051526768535945,0.01197721214973465,0.014220357309428108,0.011825138293259561
S48,0.01668632726528586,0.03908983671759293,0.021819310107972365,0.010002039967655332,0.0023209770678451064,0.010199472465363566
S5,0.04108052101714946,0.10257703760016944,0.04085222728886798,0.017793726601963367,0.008335234776337503,0.03584437881840898
S50,0.01725367480683852,0.04067908711116725,0.016812950903642893,0.010566688960808335,0.013889242073282116,0.004320404985291999
S51,0.02037791993575917,0.013424813241164846,0.03765751780601157,0.015431222273764702,0.017536473435430806,0.017839572922423913
S53,0.027712008848236658,0.05089577989584385,0.030135525077853016,0.008947851734422448,0.0067160926310434604,0.04186479490202051
S55,0.02331756898869885,0.050255366312463655,0.01377141031570411,0.024779288053104972,0.01371422246011698,0.014067557802104525
S57,0.008163430944361835,0.010954886369075798,0.00873762605879791,0.012230701085137201,0.005162763065773152,0.003731178143025111
S58,0.02991047169835408,0.07191826089226265,0.019883804717484507,0.023388171884847694,0.0166097965372864,0.017752324459889154
S59,0.020600800291939163,0.04694342096835296,0.019242492756235182,0.0075006993485198575,0.012744242176696447,0.016573146209891376
S6,0.01984554022381154,0.04649114017341965,0.020074668709913087,0.00811455790156945,0.008520307084250476,0.016027027249905054
S60,0.00831866405849924,0.013566033583916656,0.006590021902657799,0.013234687361549589,0.002119863466850901,0.006082713977521253
S61,0.015492036556183081,0.024134240624752053,0.01780511216579128,0.01777785895162292,0.006754983803640301,0.010987987235108842
S62,0.02136336666670014,0.05025138496009949,0.020107669952367305,0.021372910487631878,0.007771249963895343,0.007313617969506676
S64,0.011363611512762163,0.025499842191776777,0.01525991916660346,0.007648373111449727,0.005573400115961294,0.002836522978019564
S65,0.014091341765409122,0.012789772067812812,0.022366661733304243,0.02004185291967008,0.010870409432864759,0.004388012673393713
S66,0.013444986077299558,0.01815489081682431,0.013061381938409179,0.013818041064596236,0.0036349651047450247,0.01855565146192304
S67,0.02623455458178256,0.05677843466884713,0.013632078450438049,0.018303480190088005,0.017986344534914416,0.024472435064625205
S68,0.013380964408853955,0.03038287302734567,0.010184681891777651,0.004676317355099486,0.010292961773577592,0.011367987996469379
S69,0.015725877859028837,0.03823699098474138,0.008916076439572753,0.006735172900368581,0.006393154572001977,0.018347994398459484
S70,0.03042123081140986,0.034670328279479606,0.0424432757978596,0.023155933564777152,0.012009665962972826,0.03982695045196012
S71,0.02248389140363017,0.05214398867534239,0.01645254598079461,0.015124643017880008,0.007697215562600246,0.02100106378153359
S72,0.011658740628938392,0.007583675410280629,0.013247203971341638,0.022385324029140133,0.006398837479244607,0.008678662254684956
S73,0.03974658912726266,0.0317105590317719,0.0865695991484113,0.04677342558797815,0.021276613400381315,0.012402748467770612
S74,0.03543080029324809,0.08795040558733322,0.03952403413336098,0.022714740908427556,0.012621977176427235,0.014342843660691445
S76,0.022024639789410064,0.040850098696877404,0.04285341408780536,0.00923802630518315,0.008474463457804364,0.008707196399380033
S77,0.040370574991636585,0.10068476875348523,0.04125585658863606,0.021484558384285927,0.011652336512468702,0.026775354719307014
S78,0.02323007572651902,0.025460387327174466,0.03697910203601918,0.010213349176814645,0.0034713139880068462,0.04002622610457997
S79,0.03625477474568001,0.08712464914864651,0.023739023237839076,0.028377312979629248,0.017249749018753063,0.024783139343532126
S8,0.028996909278556842,0.06940918562288183,0.006723712903523419,0.03862606858558966,0.018947676193629106,0.011277903087160205
S80,0.018581376586801573,0.0445494020330957,0.022562495363068466,0.00596106550425727,0.007213116428078957,0.01262080360550748
S81,0.013878472547059562,0.019999296996741037,0.014362878326870008,0.010030591949897921,0.013330572733424084,0.011669022728364762
S82,0.01801608764220057,0.042818755809752876,0.01921402554165316,0.017250810146724378,0.010424833855349317,0.00037201285752312403
S83,0.017186445592630113,0.042758493972873325,0.009828949761824392,0.011484519768381827,0.012515812885432851,0.009344451574638155
S85,0.023695483657911295,0.05825060959874556,0.03346988921479124,0.007598366105730949,0.012170893834844381,0.006987659535444343
S86,0.027575482360624536,0.06632147435774642,0.04194509931203933,0.009321812080141467,0.006429390723115153,0.013859635330080293
S87,0.016277599767277075,0.028355537617830023,0.011935442033462655,0.011903431161695585,0.006760242693845964,0.02243334532955115
S88,0.009580780514447756,0.019540463434675723,0.013725165018613447,0.004459341444185609,0.0006181307309410897,0.009560801943822918
S89,0.019693752854431916,0.030980195236383953,0.0074540440149227696,0.012725762580205285,0.006019399342494759,0.04128936309815281
S9,0.014074332059695674,0.031472141920013456,0.021125959937313588,0.006689450413967079,0.007169128571597929,0.003914979455586318
S90,0.01256748719723035,0.01526898268819986,0.011022192300255062,0.009192189217706068,0.0015842233007413342,0.02576984847924942
S91,0.018837885556531413,0.03654658750948748,0.011167110983499475,0.008653583298513077,0.010323879422205359,0.02749826656895169
S93,0.02924954272229524,0.06377898713305383,0.02694291380548956,0.01904130321453978,0.016240157335378064,0.020244352123014966
S94,0.04194086350929409,0.09849350339044095,0.03478754044111737,0.023478730228263238,0.02341979506936201,0.029524748417286875
S95,0.015221410856985423,0.02898580255282067,0.02689114876258637,0.004072748798829683,0.005307860371041225,0.010849493799649168
S96,0.01525450113782223,0.01319240608160352,0.020643055936549772,0.01546049923420223,0.006500790259053959,0.02047575417770167
S97,0.016462142993003494,0.040662138495736716,0.019697154081842003,0.008700055457378487,0.005999564747411387,0.007251802182648902
S99,0.030042021173647175,0.06431727124275517,0.046580580886797514,0.018642437676901123,0.007259942685983689,0.013409873375798376
